Date,Temp_A,Temp_B
2019-06-25 23:59:38,-0.854,-2.465
2019-06-25 23:59:44,-0.854,-2.465
2019-06-25 23:59:50,-0.854,-2.465
2019-06-25 23:59:56,-0.854,-2.465
2019-06-26 00:00:02,-0.854,-2.626
2019-06-26 00:00:08,-0.854,-2.465
2019-06-26 00:00:14,-0.854,-2.626
2019-06-26 00:00:20,-0.854,-2.465
2019-06-26 00:00:26,-0.854,-2.626
2019-06-26 00:00:32,-0.854,-2.465
2019-06-26 00:00:39,-0.854,-2.465
2019-06-26 00:00:45,-0.854,-2.465
2019-06-26 00:00:51,-0.854,-2.465
2019-06-26 00:00:57,-0.854,-2.465
2019-06-26 00:01:03,-0.854,-2.465
2019-06-26 00:01:09,-0.854,-2.626
2019-06-26 00:01:15,-0.854,-2.626
2019-06-26 00:01:21,-0.854,-2.626
2019-06-26 00:01:27,-0.854,-2.465
2019-06-26 00:01:33,-0.854,-2.465
2019-06-26 00:01:39,-0.854,-2.626
2019-06-26 00:01:45,-0.854,-2.465
2019-06-26 00:01:52,-0.854,-2.626
2019-06-26 00:01:58,-0.854,-2.465
2019-06-26 00:02:04,-0.854,-2.465
2019-06-26 00:02:10,-0.854,-2.626
2019-06-26 00:02:16,-1.015,-2.626
2019-06-26 00:02:22,-0.854,-2.465
2019-06-26 00:02:28,-0.854,-2.626
2019-06-26 00:02:34,-0.854,-2.465
2019-06-26 00:02:40,-0.854,-2.626
2019-06-26 00:02:46,-0.854,-2.626
2019-06-26 00:02:52,-0.854,-2.465
2019-06-26 00:02:58,-0.854,-2.626
2019-06-26 00:03:05,-0.854,-2.465
2019-06-26 00:03:11,-0.854,-2.465
2019-06-26 00:03:17,-1.015,-2.626
2019-06-26 00:03:23,-1.015,-2.465
2019-06-26 00:03:29,-0.854,-2.626
2019-06-26 00:03:35,-0.854,-2.626
2019-06-26 00:03:41,-0.854,-2.626
2019-06-26 00:03:47,-0.854,-2.626
2019-06-26 00:03:53,-1.015,-2.626
2019-06-26 00:03:59,-1.015,-2.626
2019-06-26 00:04:05,-0.854,-2.465
2019-06-26 00:04:12,-0.854,-2.465
2019-06-26 00:04:18,-0.854,-2.626
2019-06-26 00:04:24,-0.854,-2.626
2019-06-26 00:04:30,-1.015,-2.465
2019-06-26 00:04:36,-1.015,-2.626
2019-06-26 00:04:42,-1.015,-2.465
2019-06-26 00:04:48,-1.015,-2.465
2019-06-26 00:04:54,-1.015,-2.626
2019-06-26 00:05:00,-1.015,-2.465
2019-06-26 00:05:06,-1.015,-2.465
2019-06-26 00:05:12,-1.015,-2.465
2019-06-26 00:05:18,-1.015,-2.626
2019-06-26 00:05:25,-0.854,-2.465
2019-06-26 00:05:31,-0.854,-2.626
2019-06-26 00:05:37,-1.015,-2.626
2019-06-26 00:05:43,-1.015,-2.626
2019-06-26 00:05:49,-1.015,-2.626
2019-06-26 00:05:55,-1.015,-2.626
2019-06-26 00:06:01,-1.015,-2.626
2019-06-26 00:06:07,-1.015,-2.626
2019-06-26 00:06:13,-1.176,-2.626
2019-06-26 00:06:19,-1.015,-2.626
2019-06-26 00:06:25,-1.015,-2.626
2019-06-26 00:06:31,-1.015,-2.626
2019-06-26 00:06:38,-1.015,-2.626
2019-06-26 00:06:44,-1.015,-2.626
2019-06-26 00:06:50,-1.015,-2.626
2019-06-26 00:06:56,-1.015,-2.626
2019-06-26 00:07:02,-1.015,-2.626
2019-06-26 00:07:08,-1.015,-2.626
2019-06-26 00:07:14,-1.176,-2.626
2019-06-26 00:07:20,-1.015,-2.626
2019-06-26 00:07:26,-1.015,-2.626
2019-06-26 00:07:32,-1.176,-2.626
2019-06-26 00:07:38,-1.015,-2.626
2019-06-26 00:07:44,-1.015,-2.626
2019-06-26 00:07:51,-1.015,-2.626
2019-06-26 00:07:57,-1.015,-2.626
2019-06-26 00:08:03,-1.015,-2.787
2019-06-26 00:08:09,-1.015,-2.626
2019-06-26 00:08:15,-1.176,-2.787
2019-06-26 00:08:21,-1.015,-2.626
2019-06-26 00:08:27,-1.015,-2.626
2019-06-26 00:08:33,-1.015,-2.787
2019-06-26 00:08:39,-1.176,-2.626
2019-06-26 00:08:45,-1.176,-2.787
2019-06-26 00:08:51,-1.176,-2.626
2019-06-26 00:08:58,-1.015,-2.626
2019-06-26 00:09:04,-1.015,-2.626
2019-06-26 00:09:10,-1.176,-2.626
2019-06-26 00:09:16,-1.176,-2.626
2019-06-26 00:09:22,-1.015,-2.787
2019-06-26 00:09:28,-1.176,-2.787
2019-06-26 00:09:34,-1.176,-2.787
2019-06-26 00:09:40,-1.176,-2.787
2019-06-26 00:09:46,-1.176,-2.787
2019-06-26 00:09:52,-1.176,-2.787
2019-06-26 00:09:58,-1.176,-2.787
2019-06-26 00:10:04,-1.176,-2.787
2019-06-26 00:10:11,-1.176,-2.787
2019-06-26 00:10:17,-1.176,-2.787
2019-06-26 00:10:23,-1.176,-2.787
2019-06-26 00:10:29,-1.176,-2.787
2019-06-26 00:10:35,-1.176,-2.787
2019-06-26 00:10:41,-1.176,-2.787
2019-06-26 00:10:47,-1.176,-2.787
2019-06-26 00:10:53,-1.176,-2.787
2019-06-26 00:10:59,-1.176,-2.787
2019-06-26 00:11:05,-1.176,-2.787
2019-06-26 00:11:11,-1.337,-2.787
2019-06-26 00:11:17,-1.337,-2.787
2019-06-26 00:11:24,-1.337,-2.787
2019-06-26 00:11:30,-1.337,-2.787
2019-06-26 00:11:36,-1.176,-2.949
2019-06-26 00:11:42,-1.176,-2.787
2019-06-26 00:11:48,-1.337,-2.787
2019-06-26 00:11:54,-1.176,-2.787
2019-06-26 00:12:00,-1.337,-2.949
2019-06-26 00:12:06,-1.176,-2.787
2019-06-26 00:12:12,-1.176,-2.787
2019-06-26 00:12:18,-1.337,-2.949
2019-06-26 00:12:24,-1.337,-2.787
2019-06-26 00:12:30,-1.176,-2.787
2019-06-26 00:12:37,-1.337,-2.787
2019-06-26 00:12:43,-1.337,-2.949
2019-06-26 00:12:49,-1.337,-2.949
2019-06-26 00:12:55,-1.337,-2.949
2019-06-26 00:13:01,-1.176,-2.787
2019-06-26 00:13:07,-1.337,-2.949
2019-06-26 00:13:13,-1.337,-2.949
2019-06-26 00:13:19,-1.337,-2.787
2019-06-26 00:13:25,-1.337,-2.949
2019-06-26 00:13:31,-1.337,-2.949
2019-06-26 00:13:37,-1.337,-2.787
2019-06-26 00:13:44,-1.337,-2.949
2019-06-26 00:13:50,-1.337,-2.787
2019-06-26 00:13:56,-1.176,-2.949
2019-06-26 00:14:02,-1.337,-2.949
2019-06-26 00:14:08,-1.337,-2.949
2019-06-26 00:14:14,-1.337,-2.949
2019-06-26 00:14:20,-1.337,-2.949
2019-06-26 00:14:26,-1.337,-2.787
2019-06-26 00:14:32,-1.337,-2.787
2019-06-26 00:14:38,-1.337,-2.787
2019-06-26 00:14:44,-1.337,-2.949
2019-06-26 00:14:50,-1.337,-2.949
2019-06-26 00:14:57,-1.498,-2.949
2019-06-26 00:15:03,-1.337,-2.949
2019-06-26 00:15:09,-1.498,-2.949
2019-06-26 00:15:15,-1.337,-2.787
2019-06-26 00:15:21,-1.337,-2.949
2019-06-26 00:15:27,-1.498,-2.949
2019-06-26 00:15:33,-1.337,-2.949
2019-06-26 00:15:39,-1.337,-2.949
2019-06-26 00:15:45,-1.337,-2.949
2019-06-26 00:15:51,-1.498,-2.949
2019-06-26 00:15:57,-1.498,-2.949
2019-06-26 00:16:03,-1.498,-2.949
2019-06-26 00:16:10,-1.498,-2.949
2019-06-26 00:16:16,-1.337,-2.949
2019-06-26 00:16:22,-1.498,-2.949
2019-06-26 00:16:28,-1.498,-2.949
2019-06-26 00:16:34,-1.498,-2.949
2019-06-26 00:16:40,-1.337,-2.949
2019-06-26 00:16:46,-1.498,-2.949
2019-06-26 00:16:52,-1.498,-2.949
2019-06-26 00:16:58,-1.498,-2.949
2019-06-26 00:17:04,-1.498,-2.949
2019-06-26 00:17:10,-1.498,-3.110
2019-06-26 00:17:16,-1.498,-2.949
2019-06-26 00:17:23,-1.498,-3.110
2019-06-26 00:17:29,-1.498,-3.110
2019-06-26 00:17:35,-1.498,-3.110
2019-06-26 00:17:41,-1.337,-3.110
2019-06-26 00:17:47,-1.498,-3.110
2019-06-26 00:17:53,-1.659,-3.110
2019-06-26 00:17:59,-1.498,-3.110
2019-06-26 00:18:05,-1.498,-3.110
2019-06-26 00:18:11,-1.498,-3.110
2019-06-26 00:18:17,-1.498,-3.110
2019-06-26 00:18:23,-1.498,-3.110
2019-06-26 00:18:30,-1.659,-3.110
2019-06-26 00:18:36,-1.498,-3.110
2019-06-26 00:18:42,-1.498,-3.110
2019-06-26 00:18:48,-1.498,-3.110
2019-06-26 00:18:54,-1.498,-3.110
2019-06-26 00:19:00,-1.498,-3.110
2019-06-26 00:19:06,-1.498,-3.110
2019-06-26 00:19:12,-1.337,-3.271
2019-06-26 00:19:18,-1.498,-3.110
2019-06-26 00:19:24,-1.498,-3.110
2019-06-26 00:19:30,-1.498,-3.110
2019-06-26 00:19:36,-1.659,-3.110
2019-06-26 00:19:43,-1.498,-3.110
2019-06-26 00:19:49,-1.498,-3.110
2019-06-26 00:19:55,-1.498,-3.110
2019-06-26 00:20:01,-1.498,-3.110
2019-06-26 00:20:07,-1.659,-3.110
2019-06-26 00:20:13,-1.498,-3.110
2019-06-26 00:20:19,-1.498,-3.110
2019-06-26 00:20:25,-1.659,-3.110
2019-06-26 00:20:31,-1.659,-3.110
2019-06-26 00:20:37,-1.659,-3.110
2019-06-26 00:20:43,-1.498,-3.271
2019-06-26 00:20:49,-1.659,-3.110
2019-06-26 00:20:56,-1.659,-3.110
2019-06-26 00:21:02,-1.659,-3.110
2019-06-26 00:21:08,-1.659,-3.110
2019-06-26 00:21:14,-1.659,-3.110
2019-06-26 00:21:20,-1.659,-3.110
2019-06-26 00:21:26,-1.659,-3.110
2019-06-26 00:21:32,-1.659,-3.110
2019-06-26 00:21:38,-1.659,-3.110
2019-06-26 00:21:44,-1.659,-3.110
2019-06-26 00:21:50,-1.659,-3.110
2019-06-26 00:21:56,-1.659,-3.110
2019-06-26 00:22:02,-1.659,-3.110
2019-06-26 00:22:09,-1.659,-3.110
2019-06-26 00:22:15,-1.498,-3.110
2019-06-26 00:22:21,-1.659,-3.110
2019-06-26 00:22:27,-1.659,-3.110
2019-06-26 00:22:33,-1.821,-3.110
2019-06-26 00:22:39,-1.659,-3.110
2019-06-26 00:22:45,-1.659,-3.110
2019-06-26 00:22:51,-1.659,-3.271
2019-06-26 00:22:57,-1.659,-3.110
2019-06-26 00:23:03,-1.821,-3.271
2019-06-26 00:23:09,-1.659,-3.110
2019-06-26 00:23:16,-1.659,-3.110
2019-06-26 00:23:22,-1.659,-3.271
2019-06-26 00:23:28,-1.659,-3.110
2019-06-26 00:23:34,-1.659,-3.110
2019-06-26 00:23:40,-1.821,-3.271
2019-06-26 00:23:46,-1.498,-3.271
2019-06-26 00:23:52,-1.659,-3.271
2019-06-26 00:23:58,-1.659,-3.271
2019-06-26 00:24:04,-1.659,-3.110
2019-06-26 00:24:10,-1.659,-3.271
2019-06-26 00:24:16,-1.659,-3.271
2019-06-26 00:24:22,-1.659,-3.110
2019-06-26 00:24:29,-1.659,-3.271
2019-06-26 00:24:35,-1.659,-3.271
2019-06-26 00:24:41,-1.821,-3.271
2019-06-26 00:24:47,-1.821,-3.271
2019-06-26 00:24:53,-1.659,-3.271
2019-06-26 00:24:59,-1.821,-3.110
2019-06-26 00:25:05,-1.659,-3.271
2019-06-26 00:25:11,-1.659,-3.271
2019-06-26 00:25:17,-1.659,-3.271
2019-06-26 00:25:23,-1.821,-3.271
2019-06-26 00:25:29,-1.659,-3.271
2019-06-26 00:25:35,-1.659,-3.271
2019-06-26 00:25:42,-1.659,-3.271
2019-06-26 00:25:48,-1.821,-3.271
2019-06-26 00:25:54,-1.821,-3.271
2019-06-26 00:26:00,-1.659,-3.271
2019-06-26 00:26:06,-1.821,-3.271
2019-06-26 00:26:12,-1.821,-3.271
2019-06-26 00:26:18,-1.821,-3.271
2019-06-26 00:26:24,-1.821,-3.271
2019-06-26 00:26:30,-1.821,-3.271
2019-06-26 00:26:36,-1.821,-3.271
2019-06-26 00:26:42,-1.821,-3.271
2019-06-26 00:26:49,-1.659,-3.271
2019-06-26 00:26:55,-1.821,-3.110
2019-06-26 00:27:01,-1.821,-3.110
2019-06-26 00:27:07,-1.821,-3.271
2019-06-26 00:27:13,-1.821,-3.271
2019-06-26 00:27:19,-1.821,-3.271
2019-06-26 00:27:25,-1.821,-3.271
2019-06-26 00:27:31,-1.821,-3.271
2019-06-26 00:27:37,-1.821,-3.271
2019-06-26 00:27:43,-1.821,-3.432
2019-06-26 00:27:49,-1.821,-3.271
2019-06-26 00:27:55,-1.821,-3.271
2019-06-26 00:28:02,-1.821,-3.432
2019-06-26 00:28:08,-1.821,-3.271
2019-06-26 00:28:14,-1.821,-3.271
2019-06-26 00:28:20,-1.821,-3.271
2019-06-26 00:28:26,-1.821,-3.271
2019-06-26 00:28:32,-1.821,-3.271
2019-06-26 00:28:38,-1.821,-3.271
2019-06-26 00:28:44,-1.821,-3.271
2019-06-26 00:28:50,-1.821,-3.271
2019-06-26 00:28:56,-1.821,-3.271
2019-06-26 00:29:02,-1.821,-3.271
2019-06-26 00:29:08,-1.821,-3.271
2019-06-26 00:29:15,-1.821,-3.271
2019-06-26 00:29:21,-1.821,-3.271
2019-06-26 00:29:27,-1.821,-3.271
2019-06-26 00:29:33,-1.821,-3.432
2019-06-26 00:29:39,-1.821,-3.271
2019-06-26 00:29:45,-1.821,-3.432
2019-06-26 00:29:51,-1.821,-3.432
2019-06-26 00:29:57,-1.821,-3.432
2019-06-26 00:30:03,-1.821,-3.271
2019-06-26 00:30:09,-1.821,-3.432
2019-06-26 00:30:15,-1.821,-3.271
2019-06-26 00:30:22,-1.982,-3.271
2019-06-26 00:30:28,-1.821,-3.271
2019-06-26 00:30:34,-1.821,-3.432
2019-06-26 00:30:40,-1.982,-3.271
2019-06-26 00:30:46,-1.982,-3.271
2019-06-26 00:30:52,-1.821,-3.432
2019-06-26 00:30:58,-1.982,-3.432
2019-06-26 00:31:04,-1.982,-3.432
2019-06-26 00:31:10,-1.821,-3.432
2019-06-26 00:31:16,-2.143,-3.432
2019-06-26 00:31:22,-1.982,-3.432
2019-06-26 00:31:28,-1.821,-3.271
2019-06-26 00:31:35,-1.982,-3.432
2019-06-26 00:31:41,-1.982,-3.432
2019-06-26 00:31:47,-1.982,-3.432
2019-06-26 00:31:53,-1.982,-3.432
2019-06-26 00:31:59,-1.821,-3.432
2019-06-26 00:32:05,-1.821,-3.271
2019-06-26 00:32:11,-1.982,-3.432
2019-06-26 00:32:17,-1.821,-3.432
2019-06-26 00:32:23,-1.821,-3.432
2019-06-26 00:32:29,-1.821,-3.432
2019-06-26 00:32:35,-1.982,-3.432
2019-06-26 00:32:41,-1.982,-3.432
2019-06-26 00:32:48,-1.821,-3.432
2019-06-26 00:32:54,-1.982,-3.432
2019-06-26 00:33:00,-1.982,-3.432
2019-06-26 00:33:06,-1.982,-3.432
2019-06-26 00:33:12,-1.982,-3.432
2019-06-26 00:33:18,-1.982,-3.432
2019-06-26 00:33:24,-1.982,-3.432
2019-06-26 00:33:30,-1.982,-3.432
2019-06-26 00:33:36,-1.982,-3.432
2019-06-26 00:33:42,-1.982,-3.432
2019-06-26 00:33:48,-1.982,-3.432
2019-06-26 00:33:55,-1.982,-3.432
2019-06-26 00:34:01,-1.982,-3.432
2019-06-26 00:34:07,-1.821,-3.432
2019-06-26 00:34:13,-1.821,-3.432
2019-06-26 00:34:19,-1.821,-3.432
2019-06-26 00:34:25,-1.982,-3.432
2019-06-26 00:34:31,-1.982,-3.593
2019-06-26 00:34:37,-1.982,-3.432
2019-06-26 00:34:43,-1.982,-3.432
2019-06-26 00:34:49,-1.821,-3.432
2019-06-26 00:34:55,-1.982,-3.593
2019-06-26 00:35:01,-1.982,-3.593
2019-06-26 00:35:08,-1.982,-3.432
2019-06-26 00:35:14,-1.982,-3.432
2019-06-26 00:35:20,-1.982,-3.432
2019-06-26 00:35:26,-2.143,-3.593
2019-06-26 00:35:32,-1.982,-3.593
2019-06-26 00:35:38,-1.982,-3.593
2019-06-26 00:35:44,-2.143,-3.593
2019-06-26 00:35:50,-2.143,-3.432
2019-06-26 00:35:56,-2.143,-3.593
2019-06-26 00:36:02,-1.982,-3.593
2019-06-26 00:36:08,-1.982,-3.593
2019-06-26 00:36:14,-1.982,-3.593
2019-06-26 00:36:21,-1.982,-3.593
2019-06-26 00:36:27,-1.982,-3.432
2019-06-26 00:36:33,-1.982,-3.432
2019-06-26 00:36:39,-1.982,-3.593
2019-06-26 00:36:45,-1.982,-3.432
2019-06-26 00:36:51,-1.982,-3.593
2019-06-26 00:36:57,-1.982,-3.432
2019-06-26 00:37:03,-1.982,-3.593
2019-06-26 00:37:09,-2.143,-3.593
2019-06-26 00:37:15,-2.143,-3.593
2019-06-26 00:37:21,-2.143,-3.593
2019-06-26 00:37:28,-2.143,-3.593
2019-06-26 00:37:34,-1.982,-3.593
2019-06-26 00:37:40,-2.143,-3.593
2019-06-26 00:37:46,-2.143,-3.593
2019-06-26 00:37:52,-2.143,-3.754
2019-06-26 00:37:58,-2.143,-3.593
2019-06-26 00:38:04,-2.143,-3.593
2019-06-26 00:38:10,-2.143,-3.593
2019-06-26 00:38:16,-2.143,-3.593
2019-06-26 00:38:22,-2.143,-3.593
2019-06-26 00:38:28,-1.982,-3.593
2019-06-26 00:38:35,-2.143,-3.593
2019-06-26 00:38:41,-2.143,-3.593
2019-06-26 00:38:47,-2.304,-3.754
2019-06-26 00:38:53,-2.143,-3.754
2019-06-26 00:38:59,-2.143,-3.593
2019-06-26 00:39:05,-2.143,-3.754
2019-06-26 00:39:11,-2.143,-3.593
2019-06-26 00:39:17,-2.143,-3.593
2019-06-26 00:39:23,-2.143,-3.593
2019-06-26 00:39:29,-2.143,-3.593
2019-06-26 00:39:35,-2.143,-3.754
2019-06-26 00:39:41,-2.143,-3.593
2019-06-26 00:39:48,-2.143,-3.593
2019-06-26 00:39:54,-2.143,-3.593
2019-06-26 00:40:00,-2.304,-3.754
2019-06-26 00:40:06,-2.304,-3.754
2019-06-26 00:40:12,-2.143,-3.593
2019-06-26 00:40:18,-2.304,-3.593
2019-06-26 00:40:24,-2.304,-3.593
2019-06-26 00:40:30,-2.304,-3.593
2019-06-26 00:40:36,-2.143,-3.754
2019-06-26 00:40:42,-2.143,-3.754
2019-06-26 00:40:48,-2.304,-3.754
2019-06-26 00:40:55,-2.304,-3.754
2019-06-26 00:41:01,-2.304,-3.754
2019-06-26 00:41:07,-2.304,-3.754
2019-06-26 00:41:13,-2.304,-3.754
2019-06-26 00:41:19,-2.304,-3.754
2019-06-26 00:41:25,-2.143,-3.754
2019-06-26 00:41:31,-2.304,-3.754
2019-06-26 00:41:37,-2.304,-3.754
2019-06-26 00:41:43,-2.304,-3.754
2019-06-26 00:41:49,-2.304,-3.754
2019-06-26 00:41:55,-2.304,-3.754
2019-06-26 00:42:01,-2.304,-3.754
2019-06-26 00:42:08,-2.143,-3.754
2019-06-26 00:42:14,-2.304,-3.754
2019-06-26 00:42:20,-2.304,-3.754
2019-06-26 00:42:26,-2.465,-3.754
2019-06-26 00:42:32,-2.304,-3.754
2019-06-26 00:42:38,-2.304,-3.754
2019-06-26 00:42:44,-2.304,-3.754
2019-06-26 00:42:50,-2.304,-3.754
2019-06-26 00:42:56,-2.304,-3.754
2019-06-26 00:43:02,-2.304,-3.754
2019-06-26 00:43:08,-2.304,-3.754
2019-06-26 00:43:14,-2.304,-3.754
2019-06-26 00:43:21,-2.304,-3.915
2019-06-26 00:43:27,-2.465,-3.915
2019-06-26 00:43:33,-2.304,-3.754
2019-06-26 00:43:39,-2.465,-3.754
2019-06-26 00:43:45,-2.465,-3.754
2019-06-26 00:43:51,-2.465,-3.915
2019-06-26 00:43:57,-2.304,-3.754
2019-06-26 00:44:03,-2.304,-3.915
2019-06-26 00:44:09,-2.304,-3.915
2019-06-26 00:44:15,-2.465,-3.754
2019-06-26 00:44:21,-2.465,-3.915
2019-06-26 00:44:28,-2.465,-3.915
2019-06-26 00:44:34,-2.304,-3.915
2019-06-26 00:44:40,-2.465,-3.915
2019-06-26 00:44:46,-2.465,-3.915
2019-06-26 00:44:52,-2.465,-3.915
2019-06-26 00:44:58,-2.465,-3.915
2019-06-26 00:45:04,-2.465,-3.915
2019-06-26 00:45:10,-2.465,-3.915
2019-06-26 00:45:16,-2.465,-3.915
2019-06-26 00:45:22,-2.465,-3.915
2019-06-26 00:45:28,-2.465,-3.915
2019-06-26 00:45:35,-2.465,-3.915
2019-06-26 00:45:41,-2.465,-3.915
2019-06-26 00:45:47,-2.465,-3.915
2019-06-26 00:45:53,-2.626,-3.915
2019-06-26 00:45:59,-2.465,-3.754
2019-06-26 00:46:05,-2.465,-3.754
2019-06-26 00:46:11,-2.626,-3.915
2019-06-26 00:46:17,-2.465,-3.915
2019-06-26 00:46:23,-2.626,-4.076
2019-06-26 00:46:29,-2.465,-3.915
2019-06-26 00:46:35,-2.465,-3.915
2019-06-26 00:46:41,-2.465,-3.915
2019-06-26 00:46:48,-2.465,-3.915
2019-06-26 00:46:54,-2.465,-3.915
2019-06-26 00:47:00,-2.626,-3.915
2019-06-26 00:47:06,-2.465,-4.076
2019-06-26 00:47:12,-2.626,-3.915
2019-06-26 00:47:18,-2.626,-3.915
2019-06-26 00:47:24,-2.787,-3.915
2019-06-26 00:47:30,-2.626,-3.915
2019-06-26 00:47:36,-2.626,-3.915
2019-06-26 00:47:42,-2.626,-4.076
2019-06-26 00:47:48,-2.787,-3.915
2019-06-26 00:47:55,-2.626,-3.915
2019-06-26 00:48:01,-2.626,-4.076
2019-06-26 00:48:07,-2.787,-3.915
2019-06-26 00:48:13,-2.626,-4.076
2019-06-26 00:48:19,-2.626,-4.076
2019-06-26 00:48:25,-2.626,-4.076
2019-06-26 00:48:31,-2.787,-4.076
2019-06-26 00:48:37,-2.626,-4.076
2019-06-26 00:48:43,-2.787,-4.076
2019-06-26 00:48:49,-2.626,-3.915
2019-06-26 00:48:55,-2.626,-4.076
2019-06-26 00:49:02,-2.626,-4.076
2019-06-26 00:49:08,-2.626,-4.076
2019-06-26 00:49:14,-2.626,-4.076
2019-06-26 00:49:20,-2.626,-4.076
2019-06-26 00:49:26,-2.626,-3.915
2019-06-26 00:49:32,-2.626,-4.076
2019-06-26 00:49:38,-2.787,-4.076
2019-06-26 00:49:44,-2.465,-4.076
2019-06-26 00:49:50,-2.787,-4.076
2019-06-26 00:49:56,-2.787,-4.076
2019-06-26 00:50:02,-2.787,-4.076
2019-06-26 00:50:08,-2.787,-4.076
2019-06-26 00:50:15,-2.787,-4.076
2019-06-26 00:50:21,-2.787,-4.076
2019-06-26 00:50:27,-2.787,-4.238
2019-06-26 00:50:33,-2.626,-4.076
2019-06-26 00:50:39,-2.626,-4.076
2019-06-26 00:50:45,-2.787,-4.076
2019-06-26 00:50:51,-2.626,-4.076
2019-06-26 00:50:57,-2.626,-4.076
2019-06-26 00:51:03,-2.787,-4.076
2019-06-26 00:51:09,-2.626,-4.076
2019-06-26 00:51:15,-2.787,-4.076
2019-06-26 00:51:22,-2.787,-4.076
2019-06-26 00:51:28,-2.787,-4.076
2019-06-26 00:51:34,-2.787,-4.076
2019-06-26 00:51:40,-2.787,-4.076
2019-06-26 00:51:46,-2.787,-4.076
2019-06-26 00:51:52,-2.787,-4.076
2019-06-26 00:51:58,-2.787,-4.076
2019-06-26 00:52:04,-2.787,-4.076
2019-06-26 00:52:10,-2.787,-4.076
2019-06-26 00:52:16,-2.787,-4.238
2019-06-26 00:52:22,-2.787,-4.238
2019-06-26 00:52:28,-2.787,-4.238
2019-06-26 00:52:35,-2.787,-4.076
2019-06-26 00:52:41,-2.949,-4.076
2019-06-26 00:52:47,-2.949,-4.076
2019-06-26 00:52:53,-2.787,-4.238
2019-06-26 00:52:59,-2.787,-4.076
2019-06-26 00:53:05,-2.949,-4.076
2019-06-26 00:53:11,-2.787,-4.238
2019-06-26 00:53:17,-2.949,-4.238
2019-06-26 00:53:23,-2.787,-4.238
2019-06-26 00:53:29,-2.949,-4.238
2019-06-26 00:53:35,-2.949,-4.238
2019-06-26 00:53:42,-2.949,-4.238
2019-06-26 00:53:48,-2.949,-4.238
2019-06-26 00:53:54,-2.949,-4.238
2019-06-26 00:54:00,-2.949,-4.238
2019-06-26 00:54:06,-2.949,-4.238
2019-06-26 00:54:12,-2.949,-4.238
2019-06-26 00:54:18,-2.787,-4.238
2019-06-26 00:54:24,-2.787,-4.238
2019-06-26 00:54:30,-3.271,-4.238
2019-06-26 00:54:36,-2.787,-4.238
2019-06-26 00:54:42,-2.787,-4.238
2019-06-26 00:54:48,-2.787,-4.238
2019-06-26 00:54:55,-2.787,-4.238
2019-06-26 00:55:01,-2.787,-4.238
2019-06-26 00:55:07,-2.787,-4.238
2019-06-26 00:55:13,-2.949,-4.238
2019-06-26 00:55:19,-2.949,-4.076
2019-06-26 00:55:25,-2.949,-4.238
2019-06-26 00:55:31,-2.949,-4.238
2019-06-26 00:55:37,-2.949,-4.238
2019-06-26 00:55:43,-2.949,-4.076
2019-06-26 00:55:49,-2.949,-4.238
2019-06-26 00:55:55,-2.949,-4.238
2019-06-26 00:56:02,-2.949,-4.238
2019-06-26 00:56:08,-2.949,-4.238
2019-06-26 00:56:14,-3.110,-4.238
2019-06-26 00:56:20,-2.949,-4.399
2019-06-26 00:56:26,-2.949,-4.238
2019-06-26 00:56:32,-2.949,-4.399
2019-06-26 00:56:38,-2.949,-4.076
2019-06-26 00:56:44,-2.949,-4.238
2019-06-26 00:56:50,-2.949,-4.238
2019-06-26 00:56:56,-3.110,-4.238
2019-06-26 00:57:02,-2.949,-4.399
2019-06-26 00:57:09,-2.949,-4.399
2019-06-26 00:57:15,-2.949,-4.399
2019-06-26 00:57:21,-2.949,-4.238
2019-06-26 00:57:27,-2.949,-4.238
2019-06-26 00:57:33,-2.949,-4.399
2019-06-26 00:57:39,-2.949,-4.399
2019-06-26 00:57:45,-2.949,-4.399
2019-06-26 00:57:51,-2.949,-4.399
2019-06-26 00:57:57,-2.949,-4.399
2019-06-26 00:58:03,-2.949,-4.399
2019-06-26 00:58:09,-2.949,-4.399
2019-06-26 00:58:15,-2.949,-4.238
2019-06-26 00:58:22,-3.110,-4.238
2019-06-26 00:58:28,-3.110,-4.238
2019-06-26 00:58:34,-2.949,-4.399
2019-06-26 00:58:40,-2.949,-4.399
2019-06-26 00:58:46,-3.110,-4.399
2019-06-26 00:58:52,-2.949,-4.399
2019-06-26 00:58:58,-3.110,-4.399
2019-06-26 00:59:04,-3.110,-4.399
2019-06-26 00:59:10,-3.110,-4.399
2019-06-26 00:59:16,-3.110,-4.399
2019-06-26 00:59:22,-3.110,-4.399
2019-06-26 00:59:29,-3.110,-4.399
2019-06-26 00:59:35,-3.110,-4.399
2019-06-26 00:59:41,-3.110,-4.399
2019-06-26 00:59:47,-2.949,-4.399
2019-06-26 00:59:53,-3.110,-4.399
2019-06-26 00:59:59,-3.110,-4.399
2019-06-26 01:00:05,-3.110,-4.399
2019-06-26 01:00:11,-3.110,-4.399
2019-06-26 01:00:17,-3.110,-4.399
2019-06-26 01:00:23,-3.110,-4.399
2019-06-26 01:00:29,-3.110,-4.399
2019-06-26 01:00:36,-3.110,-4.399
2019-06-26 01:00:42,-3.110,-4.399
2019-06-26 01:00:48,-3.110,-4.399
2019-06-26 01:00:54,-3.110,-4.399
2019-06-26 01:01:00,-3.110,-4.399
2019-06-26 01:01:06,-3.110,-4.399
2019-06-26 01:01:12,-3.271,-4.399
