2019-08-14 23:18:50,-1.821,-6.010
2019-08-14 23:18:56,-1.982,-5.849
2019-08-14 23:19:02,-1.821,-5.849
2019-08-14 23:19:08,-1.821,-5.849
2019-08-14 23:19:14,-1.821,-6.010
2019-08-14 23:19:20,-1.498,-6.010
2019-08-14 23:19:26,-1.337,-6.010
2019-08-14 23:19:33,-1.015,-6.010
2019-08-14 23:19:39,-0.854,-5.849
2019-08-14 23:19:45,-1.176,-5.849
2019-08-14 23:19:51,-1.337,-5.849
2019-08-14 23:19:57,-1.337,-6.010
2019-08-14 23:20:03,-1.498,-6.171
2019-08-14 23:20:09,-1.498,-6.332
2019-08-14 23:20:15,-1.659,-6.171
2019-08-14 23:20:21,-1.498,-6.010
2019-08-14 23:20:27,-1.659,-6.171
2019-08-14 23:20:33,-1.498,-6.332
2019-08-14 23:20:39,-1.659,-6.010
2019-08-14 23:20:45,-1.821,-6.010
2019-08-14 23:20:52,-1.821,-6.010
2019-08-14 23:20:58,-1.821,-6.010
2019-08-14 23:21:04,-1.821,-6.010
2019-08-14 23:21:10,-1.659,-6.010
2019-08-14 23:21:16,-1.659,-6.010
2019-08-14 23:21:22,-1.821,-5.849
2019-08-14 23:21:28,-1.337,-5.688
2019-08-14 23:21:34,-1.176,-5.527
2019-08-14 23:21:40,-1.015,-5.688
2019-08-14 23:21:46,-1.176,-5.527
2019-08-14 23:21:52,-1.015,-5.366
2019-08-14 23:21:58,-0.854,-5.204
2019-08-14 23:22:04,-1.015,-5.204
2019-08-14 23:22:11,-1.015,-5.204
2019-08-14 23:22:17,-0.854,-5.043
2019-08-14 23:22:23,-0.854,-4.882
2019-08-14 23:22:29,-0.854,-4.882
2019-08-14 23:22:35,-2.143,-5.527
2019-08-14 23:22:41,-3.593,-6.494
2019-08-14 23:22:47,-3.432,-7.138
2019-08-14 23:22:53,-2.465,-5.527
2019-08-14 23:22:59,-1.982,-5.204
2019-08-14 23:23:05,-1.982,-5.043
2019-08-14 23:23:11,-1.821,-5.043
2019-08-14 23:23:17,-1.659,-4.721
2019-08-14 23:23:23,-1.498,-5.043
2019-08-14 23:23:30,-1.176,-4.882
2019-08-14 23:23:36,-1.176,-5.043
2019-08-14 23:23:42,-1.015,-5.043
2019-08-14 23:23:48,-0.854,-5.043
2019-08-14 23:23:54,-0.693,-5.204
2019-08-14 23:24:00,-0.854,-5.204
2019-08-14 23:24:06,-0.854,-5.366
2019-08-14 23:24:12,-0.854,-5.527
